06:00-06:15,25.36161376746038
06:15-06:30,26.426410392701076
06:30-06:45,27.044131033947075
06:45-07:00,27.315679803060643
07:00-07:15,27.137920791541998
07:15-07:30,26.40422325976592
07:30-07:45,25.3765262895476
07:45-08:00,24.540056559989587
08:00-08:15,24.875180129266443
08:15-08:30,25.30900436433234
08:30-08:45,25.696786002687666
08:45-09:00,25.7827757927007
09:00-09:15,26.277996754803585
09:15-09:30,26.57690756018692
09:30-09:45,26.717264442969334
09:45-10:00,26.720903793017403
10:00-10:15,26.86324530247297
10:15-10:30,26.933316491174406
10:30-10:45,26.897281094429843
10:45-11:00,26.78212196834473
11:00-11:15,26.82711327557521
11:15-11:30,26.709485372120742
11:30-11:45,26.55024398330129
11:45-12:00,26.346933257548034
12:00-12:15,26.23244312760897
12:15-12:30,26.041023593092266
12:30-12:45,26.006443397326887
12:45-13:00,25.865611296604307
13:00-13:15,25.93227364071692
13:15-13:30,25.862585571034863
13:30-13:45,25.887563585261884
13:45-14:00,25.82662112612316
14:00-14:15,25.854314098786087
14:15-14:30,25.63610075801322
14:30-14:45,25.40523312141271
14:45-15:00,25.040740620202445
15:00-15:15,24.89338793794548
15:15-15:30,24.4984409722719
15:30-15:45,24.512677900877645
15:45-16:00,24.513283408096147
16:00-16:15,24.748749333979053
16:15-16:30,24.605045408310005
16:30-16:45,24.708104097161563
16:45-17:00,24.54725068504253
17:00-17:15,24.443737279231268
17:15-17:30,23.78724053413387
17:30-17:45,23.909733163978576
17:45-18:00,23.981810357514632
18:00-18:15,24.331387949105014
18:15-18:30,24.3491091438071
18:30-18:45,24.95287441310137
18:45-19:00,25.553651713064465
19:00-19:15,26.11304137204525
19:15-19:30,26.47463356095205
19:30-19:45,27.02004058852261
19:45-20:00,27.401546626930628
20:00-20:15,27.591637237329177
20:15-20:30,27.559909570741475
20:30-20:45,27.75263119133814
20:45-21:00,27.89746669498141
